,w8脉冲幅值,w8幅值_固定,w8幅值_跳变,w8幅值_滑变,w8幅值_组变,w8幅值_参差,w8脉冲载频,w8载频_固定,w8载频_跳变,w8载频_滑变,w8载频_组变,w8载频_参差,w8重复周期,w8周期_固定,w8周期_跳变,w8周期_滑变,w8周期_组变,w8周期_参差,w8脉冲宽度,w8脉宽_固定,w8脉宽_跳变,w8脉宽_滑变,w8脉宽_组变,w8脉宽_参差,标签
1900,46.778545790643705,0.0,46.778545790643705,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.500000000000004,0.0,0.0,13.500000000000004,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1901,29.448602636815348,0.0,29.448602636815348,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.550000000000004,0.0,0.0,13.550000000000004,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1902,41.52009254990484,0.0,41.52009254990484,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.600000000000003,0.0,0.0,13.600000000000003,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1903,36.64216127302062,0.0,36.64216127302062,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.650000000000006,0.0,0.0,13.650000000000006,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1904,35.8580981083462,0.0,35.8580981083462,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.700000000000006,0.0,0.0,13.700000000000006,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1905,48.65371744963768,0.0,48.65371744963768,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.750000000000009,0.0,0.0,13.750000000000009,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1906,32.08990530981689,0.0,32.08990530981689,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.800000000000008,0.0,0.0,13.800000000000008,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1907,37.04415631855294,0.0,37.04415631855294,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.850000000000009,0.0,0.0,13.850000000000009,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1908,37.66164947513858,0.0,37.66164947513858,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.90000000000001,0.0,0.0,13.90000000000001,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1909,49.31243576147263,0.0,49.31243576147263,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.95000000000001,0.0,0.0,13.95000000000001,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1910,49.81239039260237,0.0,49.81239039260237,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.00000000000001,0.0,0.0,14.00000000000001,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1911,49.498087784660655,0.0,49.498087784660655,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.050000000000011,0.0,0.0,14.050000000000011,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1912,36.610994522018565,0.0,36.610994522018565,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.100000000000012,0.0,0.0,14.100000000000012,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1913,39.26508080725648,0.0,39.26508080725648,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.150000000000013,0.0,0.0,14.150000000000013,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1914,35.72161887362864,0.0,35.72161887362864,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.200000000000014,0.0,0.0,14.200000000000014,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1915,33.92614309432704,0.0,33.92614309432704,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.250000000000014,0.0,0.0,14.250000000000014,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1916,29.91460541466105,0.0,29.91460541466105,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.300000000000017,0.0,0.0,14.300000000000017,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1917,37.85776381718746,0.0,37.85776381718746,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.350000000000016,0.0,0.0,14.350000000000016,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1918,36.79637345428606,0.0,36.79637345428606,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.400000000000016,0.0,0.0,14.400000000000016,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1919,39.37562953834833,0.0,39.37562953834833,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.450000000000015,0.0,0.0,14.450000000000015,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1920,39.092284727526085,0.0,39.092284727526085,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.500000000000018,0.0,0.0,14.500000000000018,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1921,28.69994617344923,0.0,28.69994617344923,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.550000000000018,0.0,0.0,14.550000000000018,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1922,44.832530412721866,0.0,44.832530412721866,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.60000000000002,0.0,0.0,14.60000000000002,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1923,40.56031856807992,0.0,40.56031856807992,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.65000000000002,0.0,0.0,14.65000000000002,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1924,50.06992213799492,0.0,50.06992213799492,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.70000000000002,0.0,0.0,14.70000000000002,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1925,38.890549732150944,0.0,38.890549732150944,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.75000000000002,0.0,0.0,14.75000000000002,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1926,38.0416495103597,0.0,38.0416495103597,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.800000000000022,0.0,0.0,14.800000000000022,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1927,46.34050110122724,0.0,46.34050110122724,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.850000000000025,0.0,0.0,14.850000000000025,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1928,50.107394675209136,0.0,50.107394675209136,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.900000000000023,0.0,0.0,14.900000000000023,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1929,37.12978258634682,0.0,37.12978258634682,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.950000000000024,0.0,0.0,14.950000000000024,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1930,30.226895195940656,0.0,30.226895195940656,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.000000000000025,0.0,0.0,15.000000000000025,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1931,35.441305468658214,0.0,35.441305468658214,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.050000000000026,0.0,0.0,15.050000000000026,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1932,47.91352070915567,0.0,47.91352070915567,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.100000000000026,0.0,0.0,15.100000000000026,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1933,28.197812152820973,0.0,28.197812152820973,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.150000000000029,0.0,0.0,15.150000000000029,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1934,36.70779740203028,0.0,36.70779740203028,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.200000000000028,0.0,0.0,15.200000000000028,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1935,45.769947637643305,0.0,45.769947637643305,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.250000000000028,0.0,0.0,15.250000000000028,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1936,44.93918443623803,0.0,44.93918443623803,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.30000000000003,0.0,0.0,15.30000000000003,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1937,36.657281333244974,0.0,36.657281333244974,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.35000000000003,0.0,0.0,15.35000000000003,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1938,41.273338597438645,0.0,41.273338597438645,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.40000000000003,0.0,0.0,15.40000000000003,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1939,48.91274843635499,0.0,48.91274843635499,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.450000000000031,0.0,0.0,15.450000000000031,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1940,33.6403111695567,0.0,33.6403111695567,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.500000000000032,0.0,0.0,15.500000000000032,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1941,30.323806913961896,0.0,30.323806913961896,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.550000000000033,0.0,0.0,15.550000000000033,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1942,47.608183015793145,0.0,47.608183015793145,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.600000000000032,0.0,0.0,15.600000000000032,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1943,49.82041195428652,0.0,49.82041195428652,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.650000000000034,0.0,0.0,15.650000000000034,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1944,44.47922942998946,0.0,44.47922942998946,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.700000000000037,0.0,0.0,15.700000000000037,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1945,30.374720483837123,0.0,30.374720483837123,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.750000000000036,0.0,0.0,15.750000000000036,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1946,37.7839379297905,0.0,37.7839379297905,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.800000000000036,0.0,0.0,15.800000000000036,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1947,34.707869934397124,0.0,34.707869934397124,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.850000000000035,0.0,0.0,15.850000000000035,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1948,32.54722422960859,0.0,32.54722422960859,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.900000000000038,0.0,0.0,15.900000000000038,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1949,47.8143892472929,0.0,47.8143892472929,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.950000000000038,0.0,0.0,15.950000000000038,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1950,45.635379360304526,0.0,45.635379360304526,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.00000000000004,0.0,0.0,16.00000000000004,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1951,31.391804707244543,0.0,31.391804707244543,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.05000000000004,0.0,0.0,16.05000000000004,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1952,34.28444690160627,0.0,34.28444690160627,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.10000000000004,0.0,0.0,16.10000000000004,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1953,51.87522933508092,0.0,51.87522933508092,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.15000000000004,0.0,0.0,16.15000000000004,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1954,42.58480858607823,0.0,42.58480858607823,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.200000000000042,0.0,0.0,16.200000000000042,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1955,38.67370793500824,0.0,38.67370793500824,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.250000000000043,0.0,0.0,16.250000000000043,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1956,50.50227251428635,0.0,50.50227251428635,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.300000000000043,0.0,0.0,16.300000000000043,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1957,47.294872476257176,0.0,47.294872476257176,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.350000000000044,0.0,0.0,16.350000000000044,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1958,50.75747077067079,0.0,50.75747077067079,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.400000000000045,0.0,0.0,16.400000000000045,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1959,31.085892442541336,0.0,31.085892442541336,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.450000000000045,0.0,0.0,16.450000000000045,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1960,35.8445992134382,0.0,35.8445992134382,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.500000000000046,0.0,0.0,16.500000000000046,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1961,36.112525429056575,0.0,36.112525429056575,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,16.550000000000047,0.0,0.0,16.550000000000047,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1962,51.79861261589741,0.0,51.79861261589741,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.3,0.0,0.0,13.3,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1963,48.85315236091388,0.0,48.85315236091388,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.35,0.0,0.0,13.35,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1964,28.800006684911608,0.0,28.800006684911608,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.400000000000002,0.0,0.0,13.400000000000002,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1965,41.9746188236785,0.0,41.9746188236785,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.450000000000005,0.0,0.0,13.450000000000005,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1966,34.309088435351995,0.0,34.309088435351995,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.500000000000004,0.0,0.0,13.500000000000004,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1967,33.406932915758674,0.0,33.406932915758674,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.550000000000004,0.0,0.0,13.550000000000004,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1968,49.21870565651601,0.0,49.21870565651601,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.600000000000003,0.0,0.0,13.600000000000003,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1969,28.566280006046945,0.0,28.566280006046945,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.650000000000006,0.0,0.0,13.650000000000006,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1970,48.88229359413639,0.0,48.88229359413639,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.700000000000006,0.0,0.0,13.700000000000006,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1971,34.93866028339428,0.0,34.93866028339428,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.750000000000009,0.0,0.0,13.750000000000009,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1972,44.75662837082946,0.0,44.75662837082946,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.800000000000008,0.0,0.0,13.800000000000008,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1973,44.58854193134809,0.0,44.58854193134809,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.850000000000009,0.0,0.0,13.850000000000009,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1974,45.23175326413792,0.0,45.23175326413792,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.90000000000001,0.0,0.0,13.90000000000001,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1975,49.824352342658784,0.0,49.824352342658784,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,13.95000000000001,0.0,0.0,13.95000000000001,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1976,48.75757488026578,0.0,48.75757488026578,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.00000000000001,0.0,0.0,14.00000000000001,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1977,46.39058874096263,0.0,46.39058874096263,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.050000000000011,0.0,0.0,14.050000000000011,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1978,45.6420814168122,0.0,45.6420814168122,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.100000000000012,0.0,0.0,14.100000000000012,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1979,44.551644586476485,0.0,44.551644586476485,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.150000000000013,0.0,0.0,14.150000000000013,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1980,47.36085983260012,0.0,47.36085983260012,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.200000000000014,0.0,0.0,14.200000000000014,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1981,40.32950258892964,0.0,40.32950258892964,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.250000000000014,0.0,0.0,14.250000000000014,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1982,50.53904081447716,0.0,50.53904081447716,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.300000000000017,0.0,0.0,14.300000000000017,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1983,38.510878608236695,0.0,38.510878608236695,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.350000000000016,0.0,0.0,14.350000000000016,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1984,38.09304285743502,0.0,38.09304285743502,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.400000000000016,0.0,0.0,14.400000000000016,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1985,33.24780785996148,0.0,33.24780785996148,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.450000000000015,0.0,0.0,14.450000000000015,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1986,42.26739086794516,0.0,42.26739086794516,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.500000000000018,0.0,0.0,14.500000000000018,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1987,44.625697288993976,0.0,44.625697288993976,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.550000000000018,0.0,0.0,14.550000000000018,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1988,31.445897464634456,0.0,31.445897464634456,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.60000000000002,0.0,0.0,14.60000000000002,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1989,33.33369176773984,0.0,33.33369176773984,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.65000000000002,0.0,0.0,14.65000000000002,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1990,44.75078853779159,0.0,44.75078853779159,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.70000000000002,0.0,0.0,14.70000000000002,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1991,43.72164507935208,0.0,43.72164507935208,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.75000000000002,0.0,0.0,14.75000000000002,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1992,38.78188219606845,0.0,38.78188219606845,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.800000000000022,0.0,0.0,14.800000000000022,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1993,39.40077079997975,0.0,39.40077079997975,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.850000000000025,0.0,0.0,14.850000000000025,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1994,37.53741600219641,0.0,37.53741600219641,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.900000000000023,0.0,0.0,14.900000000000023,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
1995,29.310199590602323,0.0,29.310199590602323,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,14.950000000000024,0.0,0.0,14.950000000000024,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
1996,38.08306818421059,0.0,38.08306818421059,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.000000000000025,0.0,0.0,15.000000000000025,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
1997,45.74852530797376,0.0,45.74852530797376,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.050000000000026,0.0,0.0,15.050000000000026,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
1998,36.69639337455615,0.0,36.69639337455615,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.100000000000026,0.0,0.0,15.100000000000026,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
1999,29.30383753736172,0.0,29.30383753736172,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.150000000000029,0.0,0.0,15.150000000000029,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
2000,41.625475894370325,0.0,41.625475894370325,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.200000000000028,0.0,0.0,15.200000000000028,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
2001,40.12350484702228,0.0,40.12350484702228,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.250000000000028,0.0,0.0,15.250000000000028,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
2002,48.12913681501756,0.0,48.12913681501756,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.30000000000003,0.0,0.0,15.30000000000003,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
2003,38.50994166589909,0.0,38.50994166589909,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.35000000000003,0.0,0.0,15.35000000000003,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
2004,28.536833981174453,0.0,28.536833981174453,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.40000000000003,0.0,0.0,15.40000000000003,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
2005,49.136451960924894,0.0,49.136451960924894,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.450000000000031,0.0,0.0,15.450000000000031,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
2006,33.636344183958656,0.0,33.636344183958656,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.500000000000032,0.0,0.0,15.500000000000032,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
2007,42.93853260683087,0.0,42.93853260683087,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.550000000000033,0.0,0.0,15.550000000000033,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
2008,39.18526308088913,0.0,39.18526308088913,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.600000000000032,0.0,0.0,15.600000000000032,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.48,2.0
2009,29.35184781772016,0.0,29.35184781772016,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.650000000000034,0.0,0.0,15.650000000000034,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.59,2.0
2010,45.21595763240431,0.0,45.21595763240431,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.700000000000037,0.0,0.0,15.700000000000037,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.15,2.0
2011,46.50158813859047,0.0,46.50158813859047,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.750000000000036,0.0,0.0,15.750000000000036,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.26,2.0
2012,43.29904765635925,0.0,43.29904765635925,0.0,0.0,0.0,9560.0,0.0,0.0,0.0,9560.0,0.0,15.800000000000036,0.0,0.0,15.800000000000036,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.37,2.0
